,reviewId,rating,testimony,itemId,userId
203,221,5,You can play trivia with your family and learn a lot about the world,23,1027
204,222,5,"Love it , it’s my second Alexa it’s conceted to everything in my house thinking about buying more",23,1589
205,223,5,The ease of use and comparability with Smart Home products make a this an awesome product .,23,468
206,224,5,I’ve had Amazon Alexa since she first hit the streets over two years ago and Echo Show is awesome! It can do so much more than Alexa and Echo Dot! You will love it!,23,589
207,225,5,"This is the favorite of the house, even our visitors love it, is amazing!",23,1641
208,227,5,Great product. Absolute love it. Alexa is fun to converse with and has a wealth of information,23,3044
209,228,5,I love that you and now see your answer on a screen with the Alexa Echo Show!!!,23,525
210,229,2,It was a bit more involved getting set up but thereafter the function is simply talking to Alexia. The plug adapter to turn on and off lights TV is useful and certainly worth having.,23,2051
211,230,5,Adds some nice tricks to the regular Echo lineup. Video calls to other Show owners works well. Speakers sound good.,23,1139
212,231,3,"THE ECHO SHOW WORKS WELL, BUT AT THIS TIME IT CANNOT CONNECT TO YOUTUBE. MAYBE WHEN AMAZON WAKES UP THE CONNECTION WILL BE RETURNED.",23,3049
213,232,5,"It's a lot of fun. To fully enjoy it, we had to get Amazon music unlimited. We bought four of them, so we can keep in touch with family. Alexa is very entertaining!",23,2095
214,233,4,I seen one that my son-in-law had and enjoyed using it.,23,990
215,234,5,"I love how I can see my grandkids. I also bought my kids one so they can just ""Drop In"" and I can see them. It also shows words to some songs to sing along. It is fun to have!!",23,784
216,235,5,The best product I have used for AI. Easy set up and easy to use.,23,3264
217,236,5,"If you’re lik me and trying to update your home into a smart home, this is a must need. I have by my bed side and am able to see the front door",23,3730
218,237,5,he echo show is great. I can use it to monitor my outside inside cameras.,23,672
219,238,3,Alexa show is ok same technology as a tablet except voice activated,23,3138
220,239,5,It has been wonderful. I bought it for my boyfriend but I get more use out of it then he does,23,1292
221,242,5,"This is the best assistant from Amazon, with the completion of the screen you can also see images from cameras and other devices!Simply awesome!",23,2134
222,243,5,"I am satisfied with this purchase, I can see my family now without doing tango, Skype & etc.. We can have different phones from iOS and android to see each other and it’s very clear thanks Amazon......",23,1386
223,245,5,Works great! Now if my dogs would actually answer when I call it would be even better! They’re just not interested but at least I can see what they’re doing,23,1493
224,246,5,i love the addition of my echo show to my other Alexa devices. Having the screen to read recipes and viiew notes is great!,23,1016
225,247,4,"If you are looking for something to help you keep more organized or keep you up to date with weather, markets, and the latest news the Amazon Echo Show is what you are looking for. Honestly, the product is top of the line technology, and is easy to use as long you are patient and work with it, and read the directions. The size of it is truly perfect; it honestly reminds me of the size of normal alarm clock that would have on a nightstand, and with that it truly can serve that purpose. It also has a touch screen, and I feel it is very durable and can stand to last. The sound quality is also superb, with dual 2-inch speakers. It has Bluetooth capabilities as well, but it only works with android, Samsung, Fire OS, IOS device, excluding Mac products. The Echo Show comes in two colors black and white. The product has many different features and functions, and they can accommodate pretty much anyone’s needs. The top feature is the Alexa App, which is an application in which you can call commands and ask it questions about most anything. Then I believe the music capabilities are truly amazing and how you can ask it to play almost any song or playlist whenever you want. Also you can tell it to volume up or down as well. Another new modernized technology it has is the capability to do hands free voice command Smart Home options. A couple things that could be improved, is sometimes that it does not fully hear your exact words, and it will search for something you aren’t expecting. The other function it could have is it could have single voice recognition to only several voices, so then you don’t have the entire room trying to mess with it constantly. The price is also fair as well, for its creative capabilities it has. So if you are trying to find some new technology to add to your home the Echo Show would be a great addition for you.",23,3202
